bucket,sentiment_mean,tweet_count,weighted_sentiment_mean
2025-09-08 00:00:00,0.3071,19,0.2726
2025-09-08 04:00:00,0.2852,20,0.2788
2025-09-08 08:00:00,0.2670,20,0.2491
2025-09-08 12:00:00,0.4345,20,0.2992
2025-09-08 16:00:00,0.3776,20,0.4470
2025-09-08 20:00:00,0.1636,20,0.2006
2025-09-09 00:00:00,0.1575,19,0.1597
2025-09-09 04:00:00,0.4845,20,0.4840
2025-09-09 08:00:00,0.3892,20,0.3936
2025-09-09 12:00:00,0.2742,20,0.3520
2025-09-09 16:00:00,0.2246,20,0.2850
2025-09-09 20:00:00,0.2351,20,0.1528
2025-09-10 00:00:00,0.2273,20,0.3168
2025-09-10 04:00:00,0.5315,20,0.5851
2025-09-10 08:00:00,0.2357,20,0.2305
2025-09-10 12:00:00,0.3010,20,0.2382
2025-09-10 16:00:00,0.5060,20,0.4726
2025-09-10 20:00:00,0.2737,20,0.3008
2025-09-11 00:00:00,0.3978,19,0.3924
2025-09-11 04:00:00,0.3357,20,0.3073
2025-09-11 08:00:00,0.4092,20,0.4517
2025-09-11 12:00:00,0.2460,20,0.2426
2025-09-11 16:00:00,0.4173,20,0.3786
2025-09-11 20:00:00,0.2309,20,0.1967
2025-09-12 00:00:00,0.3284,20,0.2145
2025-09-12 04:00:00,0.3534,20,0.3949
2025-09-12 08:00:00,0.1378,20,0.1987
2025-09-12 12:00:00,0.3091,20,0.3074
2025-09-12 16:00:00,0.3200,20,0.2634
2025-09-12 20:00:00,0.0756,19,0.0802
2025-09-13 00:00:00,0.3928,20,0.4262
2025-09-13 04:00:00,0.4814,20,0.5086
2025-09-13 08:00:00,0.3259,20,0.3503
2025-09-13 12:00:00,0.3975,20,0.4223
2025-09-13 16:00:00,0.2154,20,0.1469
2025-09-13 20:00:00,0.3192,20,0.4360
2025-09-14 00:00:00,0.4242,20,0.4464
2025-09-14 04:00:00,0.3917,20,0.5139
2025-09-14 08:00:00,0.3775,20,0.4404
2025-09-14 12:00:00,0.4295,20,0.3969
2025-09-14 16:00:00,0.3634,20,0.3872
2025-09-14 20:00:00,0.4256,20,0.4647
2025-09-15 00:00:00,0.1026,20,0.0762
2025-09-15 04:00:00,0.4557,20,0.4377
2025-09-15 08:00:00,0.1794,20,0.2325
2025-09-15 12:00:00,0.2022,20,0.1688
2025-09-15 16:00:00,0.1596,20,0.2161
2025-09-15 20:00:00,0.4488,20,0.4363
2025-09-16 00:00:00,0.4361,20,0.4509
2025-09-16 04:00:00,0.6879,20,0.6425
2025-09-16 08:00:00,0.5210,20,0.5034
2025-09-16 12:00:00,0.2227,20,0.2171
2025-09-16 16:00:00,0.3014,20,0.2817
2025-09-16 20:00:00,0.1256,20,0.1736
2025-09-17 00:00:00,0.3521,20,0.4555
2025-09-17 04:00:00,0.5042,20,0.5934
2025-09-17 08:00:00,0.3674,20,0.3325
2025-09-17 12:00:00,0.3214,20,0.3426
2025-09-17 16:00:00,0.4973,20,0.4729
2025-09-17 20:00:00,0.2755,20,0.2863
2025-09-18 00:00:00,0.2269,20,0.2030
2025-09-18 04:00:00,0.4525,20,0.4377
2025-09-18 08:00:00,0.2712,20,0.3118
2025-09-18 12:00:00,0.2374,20,0.2381
2025-09-18 16:00:00,0.2565,20,0.2958
2025-09-18 20:00:00,0.3600,20,0.3829
2025-09-19 00:00:00,0.2619,20,0.2765
2025-09-19 04:00:00,0.3710,20,0.4243
2025-09-19 08:00:00,0.2536,20,0.2938
2025-09-19 12:00:00,0.4810,20,0.4688
2025-09-19 16:00:00,0.4504,20,0.4910
2025-09-19 20:00:00,0.1486,20,0.1088
2025-09-20 00:00:00,0.3829,20,0.3483
2025-09-20 08:00:00,0.3629,20,0.3508
2025-09-20 12:00:00,0.4196,20,0.4133
2025-09-20 16:00:00,0.4992,20,0.5475
2025-09-20 20:00:00,0.0968,20,0.1073
2025-09-21 00:00:00,0.1313,20,0.1697
2025-09-21 04:00:00,0.3094,20,0.3131
2025-09-21 08:00:00,0.2607,20,0.2536
2025-09-21 12:00:00,0.3363,20,0.3419
2025-09-21 16:00:00,0.5876,20,0.6494
2025-09-21 20:00:00,0.2866,20,0.3077
2025-09-22 00:00:00,0.2534,20,0.2310
2025-09-22 04:00:00,0.3211,20,0.4053
2025-09-22 08:00:00,0.3519,20,0.2642
2025-09-22 12:00:00,0.2085,20,0.2589
2025-09-22 16:00:00,0.2274,20,0.2252
2025-09-22 20:00:00,0.0549,20,0.1405
2025-09-23 00:00:00,0.2914,20,0.3074
2025-09-23 04:00:00,0.3904,20,0.3882
2025-09-23 08:00:00,0.2923,20,0.2907
2025-09-23 12:00:00,0.3251,20,0.3755
2025-09-23 16:00:00,0.4368,20,0.4861
2025-09-23 20:00:00,0.3392,20,0.2749
2025-09-24 00:00:00,0.4877,20,0.5197
2025-09-24 04:00:00,0.5683,20,0.5703
2025-09-24 08:00:00,0.2641,20,0.2619
2025-09-24 12:00:00,0.1766,20,0.2063
2025-09-24 16:00:00,0.2559,20,0.2238
2025-09-24 20:00:00,0.3665,20,0.4091
2025-09-25 00:00:00,0.3805,20,0.3620
2025-09-25 04:00:00,0.5553,20,0.5711
2025-09-25 08:00:00,0.3855,20,0.4118
2025-09-25 12:00:00,0.3598,20,0.3320
2025-09-25 16:00:00,0.3217,20,0.3640
2025-09-25 20:00:00,0.1926,20,0.2131
2025-09-26 00:00:00,0.2148,20,0.2131
2025-09-26 04:00:00,0.0778,20,0.0370
2025-09-26 08:00:00,0.2444,20,0.2423
2025-09-26 12:00:00,0.2987,20,0.3413
2025-09-26 16:00:00,0.4049,20,0.4011
2025-09-26 20:00:00,0.2393,20,0.2690
2025-09-27 00:00:00,0.2191,20,0.1511
2025-09-27 04:00:00,0.2857,20,0.3274
2025-09-27 08:00:00,0.3855,20,0.4010
2025-09-27 12:00:00,0.2624,20,0.3375
2025-09-27 16:00:00,0.4701,20,0.4595
2025-09-27 20:00:00,0.3799,20,0.4204
2025-09-28 00:00:00,0.0765,20,0.1192
2025-09-28 04:00:00,0.4716,20,0.5452
2025-09-28 08:00:00,0.2165,20,0.1883
2025-09-28 12:00:00,0.1538,20,0.1449
2025-09-28 16:00:00,0.3146,20,0.2412
2025-09-28 20:00:00,0.2556,20,0.2928
2025-09-29 00:00:00,0.2482,20,0.2277
2025-09-29 04:00:00,0.3692,20,0.3773
2025-09-29 08:00:00,0.5374,20,0.5597
2025-09-29 12:00:00,0.2555,20,0.2528
2025-09-29 16:00:00,0.1922,20,0.1323
2025-09-29 20:00:00,0.3400,20,0.3649
2025-09-30 00:00:00,0.3185,19,0.3386
2025-09-30 04:00:00,0.3928,20,0.4707
2025-09-30 08:00:00,0.3231,20,0.3410
2025-09-30 12:00:00,0.2995,20,0.3741
2025-09-30 16:00:00,0.3428,20,0.3436
2025-09-30 20:00:00,0.3388,20,0.3048
2025-10-01 00:00:00,0.3527,20,0.3891
2025-10-01 04:00:00,0.5890,20,0.5575
2025-10-01 08:00:00,0.4750,20,0.4820
2025-10-01 12:00:00,0.2629,20,0.2788
2025-10-01 16:00:00,0.3590,20,0.3869
2025-10-01 20:00:00,0.1682,20,0.1727
2025-10-02 00:00:00,0.2461,20,0.2273
2025-10-02 04:00:00,0.3623,20,0.3690
2025-10-02 08:00:00,0.4832,20,0.4770
2025-10-02 12:00:00,0.2179,20,0.1569
2025-10-02 16:00:00,0.3232,20,0.3359
2025-10-02 20:00:00,0.3318,20,0.3331
2025-10-03 00:00:00,0.2955,20,0.2904
2025-10-03 04:00:00,0.1742,19,0.1878
2025-10-03 08:00:00,0.4545,20,0.4654
2025-10-03 12:00:00,0.1910,20,0.1044
2025-10-03 16:00:00,0.5233,20,0.5038
2025-10-03 20:00:00,0.3173,20,0.3120
2025-10-04 00:00:00,0.3517,20,0.3621
2025-10-04 04:00:00,0.5289,20,0.5124
2025-10-04 08:00:00,0.3839,20,0.4220
2025-10-04 12:00:00,0.3863,20,0.3178
2025-10-04 16:00:00,0.3376,20,0.4517
2025-10-04 20:00:00,0.2635,20,0.1703
2025-10-05 00:00:00,0.2352,20,0.1197
2025-10-05 04:00:00,0.3726,20,0.4483
2025-10-05 08:00:00,0.2583,20,0.2714
2025-10-05 12:00:00,0.2233,20,0.2648
2025-10-05 16:00:00,0.2593,20,0.2970
2025-10-05 20:00:00,0.3103,20,0.3343
2025-10-06 00:00:00,0.3841,20,0.3874
2025-10-06 04:00:00,0.5807,20,0.6338
2025-10-06 08:00:00,0.4503,19,0.3588
2025-10-06 12:00:00,0.4750,20,0.4415
2025-10-06 16:00:00,0.4644,20,0.4271
2025-10-06 20:00:00,0.2651,20,0.2409
2025-10-07 00:00:00,0.3391,20,0.3777
2025-10-07 04:00:00,0.6160,20,0.6177
2025-10-07 08:00:00,0.2579,20,0.3165
2025-10-07 12:00:00,0.3745,20,0.4145
2025-10-07 16:00:00,0.3067,20,0.3254
2025-10-07 20:00:00,0.3425,20,0.3333
2025-10-08 00:00:00,0.1776,20,0.0843
2025-10-08 04:00:00,0.5460,20,0.5809
2025-10-08 08:00:00,0.2269,20,0.2123
2025-10-08 12:00:00,0.3414,20,0.2842
2025-10-08 16:00:00,0.2823,20,0.2202
2025-10-08 20:00:00,0.3106,20,0.3385
2025-10-09 00:00:00,0.5014,20,0.5083
2025-10-09 04:00:00,0.5112,20,0.4580
2025-10-09 08:00:00,0.2270,20,0.1908
2025-10-09 12:00:00,0.4312,20,0.4324
2025-10-09 16:00:00,0.2567,20,0.2329
2025-10-09 20:00:00,0.4085,20,0.4511
2025-10-10 00:00:00,0.3343,20,0.4327
2025-10-10 04:00:00,0.4382,20,0.5216
2025-10-10 08:00:00,0.3585,20,0.4126
2025-10-10 12:00:00,0.2378,20,0.1884
2025-10-10 16:00:00,0.6138,20,0.6112
2025-10-10 20:00:00,0.3522,20,0.3814
2025-10-11 00:00:00,0.3317,20,0.3992
2025-10-11 04:00:00,0.2672,20,0.3017
2025-10-11 08:00:00,0.1655,20,0.1769
2025-10-11 12:00:00,0.2022,20,0.2193
2025-10-11 16:00:00,0.3732,20,0.3768
2025-10-11 20:00:00,0.2237,20,0.2038
2025-10-12 00:00:00,0.0946,20,0.1140
2025-10-12 04:00:00,0.4815,20,0.5136
2025-10-12 08:00:00,0.1972,20,0.2438
2025-10-12 12:00:00,-0.0199,20,-0.0012
2025-10-12 16:00:00,0.0778,20,0.0727
2025-10-12 20:00:00,0.2750,20,0.2669
2025-10-13 00:00:00,0.1689,20,0.1600
2025-10-13 04:00:00,0.3628,19,0.3339
2025-10-13 08:00:00,0.2907,20,0.2708
2025-10-13 12:00:00,0.4722,20,0.5444
2025-10-13 16:00:00,0.2903,20,0.3252
2025-10-13 20:00:00,0.2223,20,0.1696
2025-10-14 00:00:00,0.3758,20,0.3969
2025-10-14 04:00:00,0.5611,20,0.5777
2025-10-14 08:00:00,0.1917,20,0.2125
2025-10-14 12:00:00,0.4257,20,0.4228
2025-10-14 16:00:00,0.2401,20,0.2744
2025-10-14 20:00:00,0.2507,20,0.3358
2025-10-15 00:00:00,0.3937,20,0.4344
2025-10-15 04:00:00,0.5708,20,0.5246
2025-10-15 08:00:00,0.3248,20,0.3377
2025-10-15 12:00:00,0.2299,20,0.2836
2025-10-15 16:00:00,0.4792,20,0.4644
2025-10-15 20:00:00,0.2375,20,0.1933
2025-10-16 00:00:00,0.1808,20,0.2210
2025-10-16 04:00:00,0.0412,20,0.0942
2025-10-16 08:00:00,0.2414,20,0.2421
2025-10-16 12:00:00,0.3549,20,0.3705
2025-10-16 16:00:00,0.2581,20,0.2277
2025-10-16 20:00:00,0.2729,20,0.2432
2025-10-17 00:00:00,0.1378,20,0.1109
2025-10-17 04:00:00,0.5019,20,0.5968
2025-10-17 08:00:00,0.3111,20,0.3018
2025-10-17 12:00:00,0.2679,20,0.2810
2025-10-17 16:00:00,0.3608,20,0.3692
2025-10-17 20:00:00,0.2502,19,0.2157
2025-10-18 00:00:00,0.0212,20,0.0548
2025-10-18 04:00:00,0.4796,20,0.4898
2025-10-18 08:00:00,0.4114,20,0.3503
2025-10-18 12:00:00,0.2424,20,0.3408
2025-10-18 16:00:00,0.2753,20,0.2587
2025-10-18 20:00:00,0.2643,20,0.2966
2025-10-19 00:00:00,0.3250,20,0.3633
2025-10-19 04:00:00,0.4435,20,0.5124
2025-10-19 08:00:00,0.1681,20,0.1747
2025-10-19 12:00:00,0.4328,20,0.4344
2025-10-19 16:00:00,0.3804,20,0.4068
2025-10-19 20:00:00,0.1270,20,0.0889
2025-10-20 00:00:00,0.1463,20,0.0470
2025-10-20 04:00:00,0.4060,20,0.3908
2025-10-20 08:00:00,0.0594,20,0.1067
2025-10-20 12:00:00,0.1519,20,0.1492
2025-10-20 16:00:00,0.2875,20,0.2823
2025-10-20 20:00:00,0.2233,20,0.2731
2025-10-21 00:00:00,0.3193,20,0.3730
2025-10-21 04:00:00,0.4026,20,0.5100
2025-10-21 08:00:00,0.1096,20,0.1126
2025-10-21 12:00:00,0.3518,20,0.3628
2025-10-21 16:00:00,0.2857,20,0.3127
2025-10-21 20:00:00,0.4502,20,0.4626
2025-10-22 00:00:00,0.2603,20,0.2339
2025-10-22 04:00:00,0.3646,20,0.4085
2025-10-22 08:00:00,0.5166,20,0.5203
2025-10-22 12:00:00,0.3401,20,0.3621
2025-10-22 16:00:00,0.4245,20,0.4668
2025-10-22 20:00:00,0.3851,20,0.4543
2025-10-23 00:00:00,0.3803,20,0.3846
2025-10-23 04:00:00,0.4520,20,0.4840
2025-10-23 08:00:00,0.2862,20,0.2964
2025-10-23 12:00:00,0.2451,20,0.2644
2025-10-23 16:00:00,0.1733,20,0.1654
2025-10-23 20:00:00,0.3180,20,0.3851
2025-10-24 00:00:00,0.3255,20,0.2412
2025-10-24 04:00:00,0.4995,20,0.5946
2025-10-24 08:00:00,0.2163,20,0.3128
2025-10-24 12:00:00,0.2674,20,0.2647
2025-10-24 16:00:00,0.5582,20,0.5760
2025-10-24 20:00:00,0.2711,20,0.2835
2025-10-25 00:00:00,0.3366,20,0.3767
2025-10-25 04:00:00,0.4244,20,0.4333
2025-10-25 08:00:00,0.3788,20,0.3724
2025-10-25 12:00:00,0.1850,20,0.1640
2025-10-25 16:00:00,0.1470,20,0.1123
2025-10-25 20:00:00,0.1546,20,0.0413
2025-10-26 00:00:00,0.2793,20,0.3015
2025-10-26 04:00:00,0.5770,20,0.6188
2025-10-26 08:00:00,0.3181,20,0.2923
2025-10-26 12:00:00,0.5797,20,0.5427
2025-10-26 16:00:00,0.4294,20,0.4633
2025-10-26 20:00:00,0.3410,20,0.4628
2025-10-27 00:00:00,0.1705,20,0.2094
2025-10-27 04:00:00,0.7292,20,0.7280
2025-10-27 08:00:00,0.2329,20,0.2735
2025-10-27 12:00:00,0.3509,20,0.3921
2025-10-27 16:00:00,0.4996,20,0.5281
2025-10-27 20:00:00,0.5084,20,0.5459
2025-10-28 00:00:00,0.3545,20,0.4082
2025-10-28 04:00:00,0.4681,20,0.4879
2025-10-28 08:00:00,0.2602,20,0.2542
2025-10-28 12:00:00,0.1475,20,0.0676
2025-10-28 16:00:00,0.4240,20,0.4278
2025-10-28 20:00:00,0.2533,20,0.2045
2025-10-29 00:00:00,0.5750,20,0.6193
2025-10-29 04:00:00,0.3524,20,0.2945
2025-10-29 08:00:00,0.2984,20,0.3484
2025-10-29 12:00:00,0.2582,20,0.2346
2025-10-29 16:00:00,0.3411,20,0.4174
2025-10-29 20:00:00,0.2825,20,0.2935
2025-10-30 00:00:00,0.2976,20,0.3093
2025-10-30 04:00:00,0.5683,20,0.5612
2025-10-30 08:00:00,0.3562,20,0.3944
2025-10-30 12:00:00,0.3035,20,0.2799
2025-10-30 16:00:00,0.5774,20,0.5907
2025-10-30 20:00:00,0.0655,20,0.1421
2025-10-31 00:00:00,0.4813,20,0.5688
2025-10-31 04:00:00,0.6829,20,0.7407
2025-10-31 08:00:00,0.4380,20,0.4854
2025-10-31 12:00:00,0.3763,20,0.3531
2025-10-31 16:00:00,0.5197,20,0.6117
2025-10-31 20:00:00,0.4166,20,0.4880
2025-11-01 00:00:00,0.4964,20,0.4196
2025-11-01 04:00:00,0.3497,20,0.3634
2025-11-01 08:00:00,0.3691,19,0.4191
2025-11-01 12:00:00,0.2880,20,0.4069
2025-11-01 16:00:00,0.5092,20,0.5322
2025-11-01 20:00:00,0.3761,20,0.4119
2025-11-02 00:00:00,0.4152,20,0.4817
2025-11-02 04:00:00,0.4230,20,0.3810
2025-11-02 08:00:00,0.1329,20,0.0640
2025-11-02 12:00:00,0.3932,20,0.4501
2025-11-02 16:00:00,0.5191,20,0.5400
2025-11-02 20:00:00,0.3056,20,0.3216
2025-11-03 00:00:00,-0.0205,20,-0.0512
2025-11-03 04:00:00,0.4779,20,0.4568
2025-11-03 08:00:00,0.5114,20,0.5794
2025-11-03 12:00:00,0.1568,20,0.2292
2025-11-03 16:00:00,0.4157,20,0.4327
2025-11-03 20:00:00,0.1827,20,0.2777
2025-11-04 00:00:00,0.5113,20,0.5199
2025-11-04 04:00:00,0.4037,20,0.3844
2025-11-04 08:00:00,0.3095,20,0.3029
2025-11-04 12:00:00,0.2552,20,0.2425
2025-11-04 16:00:00,0.4506,20,0.4572
2025-11-04 20:00:00,0.2426,20,0.2434
2025-11-05 00:00:00,0.2491,20,0.2257
2025-11-05 04:00:00,0.6126,20,0.7066
2025-11-05 08:00:00,0.5732,20,0.5392
2025-11-05 12:00:00,0.3291,20,0.3453
2025-11-05 16:00:00,0.4338,20,0.4534
2025-11-05 20:00:00,0.2382,20,0.1743
2025-11-06 00:00:00,0.1450,20,0.1001
2025-11-06 04:00:00,0.7901,20,0.8032
2025-11-06 08:00:00,0.3586,20,0.3718
2025-11-06 12:00:00,0.1553,20,0.1633
2025-11-06 16:00:00,0.3246,20,0.3257
2025-11-06 20:00:00,0.3657,20,0.3413
2025-11-07 00:00:00,0.2764,20,0.2703
2025-11-07 04:00:00,0.4937,20,0.4794
2025-11-07 08:00:00,0.1013,20,0.0699
2025-11-07 12:00:00,0.3294,20,0.3774
2025-11-07 16:00:00,0.1581,20,0.1391
2025-11-07 20:00:00,0.2308,20,0.2587
2025-11-08 00:00:00,0.3440,20,0.3308
2025-11-08 04:00:00,0.4338,20,0.4852
2025-11-08 08:00:00,0.4270,20,0.4952
2025-11-08 12:00:00,0.3857,20,0.3658
2025-11-08 16:00:00,0.5474,20,0.4986
2025-11-08 20:00:00,0.2365,20,0.2880
2025-11-09 00:00:00,0.3738,20,0.4017
2025-11-09 04:00:00,0.3713,20,0.4120
2025-11-09 08:00:00,0.4231,20,0.3534
2025-11-09 12:00:00,0.4215,20,0.4426
2025-11-09 16:00:00,0.3219,20,0.3309
2025-11-09 20:00:00,0.4070,20,0.4000
2025-11-10 00:00:00,0.3657,20,0.3701
2025-11-10 04:00:00,0.2097,20,0.2025
2025-11-10 08:00:00,0.1206,20,0.2164
2025-11-10 12:00:00,0.4719,20,0.4745
2025-11-10 16:00:00,0.3486,20,0.3180
2025-11-10 20:00:00,0.2302,20,0.2739
2025-11-11 00:00:00,0.1808,20,0.1165
2025-11-11 04:00:00,0.3460,20,0.3572
2025-11-11 08:00:00,0.2029,20,0.2208
2025-11-11 12:00:00,0.3308,20,0.3592
2025-11-11 16:00:00,0.4340,20,0.3889
2025-11-11 20:00:00,0.3250,20,0.2021
2025-11-12 00:00:00,0.1369,20,0.1826
2025-11-12 04:00:00,0.3045,20,0.3856
2025-11-12 08:00:00,0.3682,20,0.3750
2025-11-12 12:00:00,0.2716,20,0.2397
2025-11-12 16:00:00,0.1270,20,0.0911
2025-11-12 20:00:00,0.1287,20,0.1909
2025-11-13 00:00:00,0.2809,20,0.1688
2025-11-13 04:00:00,0.5416,20,0.5573
2025-11-13 08:00:00,0.2994,20,0.3698
2025-11-13 12:00:00,0.2777,20,0.2249
2025-11-13 16:00:00,0.1064,20,0.1004
2025-11-13 20:00:00,0.2217,20,0.2490
2025-11-14 00:00:00,0.0992,20,0.1170
2025-11-14 04:00:00,0.0654,20,0.0169
2025-11-14 08:00:00,0.2466,20,0.2567
2025-11-14 12:00:00,0.2622,20,0.2917
2025-11-14 16:00:00,0.1749,20,0.1179
2025-11-14 20:00:00,0.1076,20,0.1168
2025-11-15 00:00:00,0.2736,20,0.2825
2025-11-15 04:00:00,0.3899,20,0.4170
2025-11-15 08:00:00,0.1860,20,0.2539
2025-11-15 12:00:00,0.3311,20,0.3600
2025-11-15 16:00:00,0.1844,20,0.2263
2025-11-15 20:00:00,0.0212,20,-0.0913
2025-11-16 00:00:00,0.2392,20,0.2860
2025-11-16 04:00:00,0.3849,20,0.3420
2025-11-16 08:00:00,0.4324,20,0.4390
2025-11-16 12:00:00,0.1472,20,0.1179
2025-11-16 16:00:00,0.3652,20,0.4055
2025-11-16 20:00:00,0.2080,20,0.2565
2025-11-17 00:00:00,0.2251,20,0.2926
2025-11-17 04:00:00,0.2212,20,0.2311
2025-11-17 08:00:00,0.1603,20,0.2074
2025-11-17 12:00:00,0.2958,20,0.3590
2025-11-17 16:00:00,0.0657,20,0.0781
2025-11-17 20:00:00,0.3077,20,0.3785
2025-11-18 00:00:00,0.3287,20,0.3509
2025-11-18 04:00:00,0.4015,20,0.3961
2025-11-18 08:00:00,0.2802,20,0.2736
2025-11-18 12:00:00,0.1150,20,0.1242
2025-11-18 16:00:00,0.3337,20,0.3443
2025-11-18 20:00:00,0.3110,20,0.3540
2025-11-19 00:00:00,0.3047,20,0.3854
2025-11-19 04:00:00,0.3689,20,0.4647
2025-11-19 08:00:00,0.4067,20,0.4490
2025-11-19 12:00:00,0.2528,20,0.2493
2025-11-19 16:00:00,0.3438,20,0.4163
2025-11-19 20:00:00,0.3498,20,0.3684
2025-11-20 00:00:00,0.2205,20,0.1743
2025-11-20 04:00:00,0.3442,20,0.3814
2025-11-20 08:00:00,0.2719,20,0.3165
2025-11-20 12:00:00,0.0386,20,0.0794
2025-11-20 16:00:00,0.1401,20,0.1342
2025-11-20 20:00:00,0.1101,20,0.1074
2025-11-21 00:00:00,0.2701,20,0.2476
2025-11-21 04:00:00,0.1277,20,0.0743
2025-11-21 08:00:00,0.1486,20,0.1604
2025-11-21 12:00:00,0.3081,20,0.2831
2025-11-21 16:00:00,0.2303,20,0.2325
2025-11-21 20:00:00,0.1325,20,0.1361
2025-11-22 00:00:00,0.2564,20,0.2111
2025-11-22 04:00:00,0.3596,20,0.4141
2025-11-22 08:00:00,0.2461,20,0.2391
2025-11-22 12:00:00,0.2165,20,0.1920
2025-11-22 16:00:00,0.4345,20,0.4444
2025-11-22 20:00:00,0.2238,20,0.2773
2025-11-23 00:00:00,0.1080,20,0.0919
2025-11-23 04:00:00,0.3227,20,0.3029
2025-11-23 08:00:00,0.3302,20,0.3116
2025-11-23 12:00:00,0.3871,20,0.3409
2025-11-23 16:00:00,0.1029,20,0.1532
2025-11-23 20:00:00,0.3435,20,0.3637
2025-11-24 00:00:00,0.1747,20,0.1999
2025-11-24 04:00:00,0.4693,20,0.5886
2025-11-24 08:00:00,0.0865,20,-0.0033
2025-11-24 12:00:00,0.3497,20,0.2908
2025-11-24 16:00:00,0.2131,20,0.2177
2025-11-24 20:00:00,0.3729,20,0.3883
2025-11-25 00:00:00,0.1778,20,0.1504
2025-11-25 04:00:00,0.2781,20,0.3531
2025-11-25 08:00:00,0.2124,20,0.2281
2025-11-25 12:00:00,0.4528,20,0.4558
2025-11-25 16:00:00,0.3020,20,0.2729
2025-11-25 20:00:00,0.3772,20,0.3841
2025-11-26 00:00:00,0.1593,20,0.1878
2025-11-26 04:00:00,0.5091,20,0.5552
2025-11-26 08:00:00,0.2185,20,0.2168
2025-11-26 12:00:00,0.3567,20,0.3836
2025-11-26 16:00:00,0.4524,19,0.4807
2025-11-26 20:00:00,0.3427,20,0.3861
2025-11-27 00:00:00,0.1147,19,0.0946
2025-11-27 04:00:00,0.3990,20,0.3573
2025-11-27 08:00:00,0.2536,20,0.2764
2025-11-27 12:00:00,0.4204,20,0.3770
2025-11-27 16:00:00,0.3239,20,0.2982
2025-11-27 20:00:00,0.3452,20,0.3546
2025-11-28 00:00:00,0.2465,20,0.3076
2025-11-28 04:00:00,0.3549,20,0.3467
2025-11-28 08:00:00,0.3963,20,0.3758
2025-11-28 12:00:00,0.3515,20,0.3741
2025-11-28 16:00:00,0.3444,20,0.2899
2025-11-28 20:00:00,0.3401,20,0.3621
2025-11-29 00:00:00,0.4133,20,0.4322
2025-11-29 04:00:00,0.1917,20,0.2092
2025-11-29 08:00:00,0.2894,20,0.2704
2025-11-29 12:00:00,0.3710,20,0.4105
2025-11-29 16:00:00,0.3769,20,0.4255
2025-11-29 20:00:00,0.2804,20,0.3401
2025-11-30 00:00:00,0.4642,20,0.4381
2025-11-30 04:00:00,0.4137,20,0.4291
2025-11-30 08:00:00,0.2498,20,0.1663
2025-11-30 12:00:00,0.1624,20,0.1213
2025-11-30 16:00:00,0.4059,20,0.3701
2025-11-30 20:00:00,0.1910,20,0.1588
2025-12-01 00:00:00,0.0219,20,-0.0195
2025-12-01 04:00:00,0.3382,20,0.2768
2025-12-01 08:00:00,-0.0008,20,0.0229
2025-12-01 12:00:00,0.1659,20,0.1614
2025-12-01 16:00:00,0.2671,20,0.2892
2025-12-01 20:00:00,0.2075,20,0.2275
2025-12-02 00:00:00,0.2023,20,0.1531
2025-12-02 04:00:00,0.4912,20,0.4693
2025-12-02 08:00:00,0.0911,20,0.1132
2025-12-02 12:00:00,0.0088,20,-0.0016
2025-12-02 16:00:00,0.4695,20,0.4590
2025-12-02 20:00:00,0.2167,20,0.2263
2025-12-03 00:00:00,0.1912,20,0.2905
2025-12-03 04:00:00,0.3187,20,0.3326
2025-12-03 08:00:00,0.0989,20,0.1422
2025-12-03 12:00:00,0.3183,20,0.3032
2025-12-03 16:00:00,0.2828,20,0.3191
2025-12-03 20:00:00,0.1800,20,0.0724
2025-12-04 00:00:00,0.2963,20,0.3092
2025-12-04 04:00:00,0.4699,20,0.4334
2025-12-04 08:00:00,0.3645,20,0.2933
2025-12-04 12:00:00,0.5139,20,0.5141
2025-12-04 16:00:00,0.5118,20,0.4562
2025-12-04 20:00:00,0.1707,20,0.1293
2025-12-05 00:00:00,0.0855,20,0.1382
2025-12-05 04:00:00,0.4673,20,0.4503
2025-12-05 08:00:00,0.3097,20,0.2957
2025-12-05 12:00:00,0.3223,20,0.2623
2025-12-05 16:00:00,0.3598,20,0.3552
2025-12-05 20:00:00,0.1477,20,0.2208
2025-12-06 00:00:00,0.3703,20,0.3186
2025-12-06 04:00:00,0.2769,20,0.2659
2025-12-06 08:00:00,0.2635,20,0.2933
2025-12-06 12:00:00,-0.0245,20,-0.0508
2025-12-06 16:00:00,0.4094,20,0.3883
2025-12-06 20:00:00,0.0820,20,0.1586
2025-12-07 00:00:00,0.3942,20,0.4798
2025-12-07 04:00:00,0.4771,20,0.4899
2025-12-07 08:00:00,0.2749,20,0.2440
2025-12-07 12:00:00,0.4602,20,0.4993
2025-12-07 16:00:00,0.1824,20,0.1183
2025-12-07 20:00:00,0.1644,20,0.1611
2025-12-08 00:00:00,0.2882,20,0.2483
2025-12-08 04:00:00,0.3302,20,0.3414
2025-12-08 08:00:00,0.3306,20,0.3687
2025-12-08 12:00:00,0.6227,20,0.5688
2025-12-08 16:00:00,0.5586,20,0.4775
2025-12-08 20:00:00,0.0853,20,0.0932
2025-12-09 00:00:00,0.4779,20,0.5129
2025-12-09 04:00:00,0.2286,20,0.2817
2025-12-09 08:00:00,0.3594,20,0.3397
2025-12-09 12:00:00,0.1592,20,0.1862
2025-12-09 16:00:00,0.3110,20,0.3431
2025-12-09 20:00:00,0.4104,20,0.4765
2025-12-10 00:00:00,0.1724,20,0.1894
